codigo;titulo;estado_projeto;data_solicitacao;data_ultima_atualizacao;huf;instituicao_proponente;classificacao_institucional;pesquisa_academica;envolve_seres_humanos;palavras_chave;populacao_alvo;tamanho_amostra;produtos_esperados;formacao_academica;tipo_dados;curso_area_conhecimento;abordagem_pesquisa;delineamento_estudo;tipo_estudo;cid;eh_estudo_multicentrico;eh_coordenador;instituicao_coordenadora_estudo;eh_projeto_coparticipacao;outras_instituicoes_participantes;tipo_fomento;instituicao_fomento;valor_bolsas;valor_custeio;valor_capital;valor_total_projeto;data_inicio_previsao;data_fim_previsao;previsao_coleta_dados_huf;data_inicio_coleta_previsao;data_fim_coleta_previsao;local_coleta_dados;possui_aprovacao_comite_etica
6426.0;AUTOMAÇÃO E VISUALIZAÇÃO DE DADOS PARA MONITORAMENTO DE MICRORGANISMOS HOSPITALARES;Projeto aprovado;2023-01-19 15:28:00;2023-09-02 10:05:00;HU-UFPI;Universidade Federal do Piauí;Desenvolvimento tecnológico;-;True;indicadores de saúde, microbiologia, análise de dados;Pacientes hospitalizados no HU;1.0;Artigo, Registro de Propriedade Intelectual, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Desenvolvimento de tecnologia em análise de dados;Desenvolvimento/Avaliação;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;4800.0;7000.0;30000.0;41800.0;2023-01-03;2024-02-29;True;2023-01-03;2023-12-31;Setor de Farm?cia Hospitalar;True
6704.0;INCIDÊNCIA DE LESÃO POR PRESSÃO: ANÁLISE DA EXISTÊNCIA DE SUBNOTIFICAÇÃO;Em ajuste pelo pesquisador;2023-02-02 14:13:00;2023-07-02 10:59:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí (HU-UFPI);Pesquisa Acadêmica;Residência;True;Segurança do paciente, Lesão por pressão, Enfermagem;Pacientes que foram internados no HU e desenvolveram lesão por pressão;45.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Retrospectivo;Descritivo;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;106.0;0.0;106.0;2022-01-10;2024-02-28;True;2023-01-04;2023-06-30;A coleta ser? realizada em prontu?rios eletr?nicos de pacientes internados em todas as unidades assistenciais no HU por meio da busca no AGHU.;
3100.0;AVALIAÇÃO DE SÍNDROME DE FRAGILIDADE EM IDOSOS ATENDIDOS NO AMBULATÓRIO DE CUIDADOS PALIATIVOS NO HOSPITAL UNIVERSITÁRIO DA UFPI;Projeto aprovado;2022-04-18 21:56:00;2023-11-01 08:43:00;HU-UFPI;Hospital Universitário - HU UFPI;Pesquisa Acadêmica;TCC de Especialização;True;sarcopenia, idoso, fragilidade;Serão incluídos todos os pacientes feminino ou masculino, com idade superior a 60 anos, atendidos no ambulatório de cuidados paliativos no período de abril a setembro.;80.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;0.0;295.0;0.0;295.0;2022-04-20;2022-09-20;True;2022-04-20;2022-09-20;-;True
3589.0;A COMPREENSÃO DE FAMILIARES/CUIDADORES SOBRE CUIDADOS PALIATIVOS E ACOLHIMENTO FAMILIAR NO SERVIÇO HOSPITALAR DO HU-UFPI;Projeto aprovado;2022-05-28 09:51:00;2023-09-01 10:48:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Cuidados Paliativos, Família, Acolhimento, Comunicação em saúde;Familiares/cuidadores de pacientes em cuidados paliativos;12.0;Artigo, TCC residência;Graduação;Primário;Ciências Sociais Aplicadas;Qualitativa;Caráter Exploratório;Ciências Sociais e Humanas e Aplicadas em Saúde;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;661.0;0.0;661.0;2021-01-10;2023-02-28;True;2022-01-09;2022-11-30;A coleta de dados ser no Posto 2 (UNACON) e Posto 3.;True
5259.0;ANÁLISE DA INDICAÇÃO DE TRANSFUSÕES DE HEMÁCIAS EM UM HOSPITAL DA REDE PÚBLICA EM TERESINA-PI;Aguardando aprovação do CEP;2022-10-10 18:52:00;2023-03-01 16:54:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;transfusion reaction, blood componente transfusion, erythrocyte transfusion;pacientes internados no HU UFPI que receberam hemocomponentes entre janeiro e junho de 2021;246.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários.;False;;-;False;;Próprio pesquisador;;0.0;26.4;0.0;26.4;;;;;;-;
3588.0;PROCESSO DE FORMAÇÃO DO SERVIÇO SOCIAL EM UM PROGRAMA DE RESIDÊNCIA MULTIPROFISSIONAL EM SAÚDE;Projeto aprovado;2022-05-28 09:32:00;2022-12-12 08:33:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ - HU-UFPI;Pesquisa Acadêmica;Residência;True;Residência em saúde, Serviço Social na saúde, Trabalho, Formação em saúde;"Assistentes sociais vinculadas a Unidade de Saúde Mental e ao Sost do Hu-UFPI; assistente sociais residentes egressas e atuais do Programa de Residência em Assistência";19.0;Artigo, TCC residência;Graduação;Primário;Ciências Sociais Aplicadas;Qualitativa;Pesquisa exploratória;Ciências Sociais e Humanas e Aplicadas em Saúde;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;;1136.0;;1136.0;2021-01-10;2023-02-28;True;2022-01-09;2022-11-30;Local da coleta: Servico Social da instituicao, vinculada a Unidade de Saude Mental, v?nculado ao Servico de Saude Ocupacional e Seguranca do Trabalho (Sost) e vinculado ao Programa de Residencia em Assistencia em Cuidados Intensivos;True
5315.0;AVALIAÇÃO DOS FATORES DE RISCO PARA COMPLICAÇÕES PÓS-OPERATÓRIAS EM PACIENTES COM DOENÇA DE CROHN SUBMETIDOS A CIRURGIA ABDOMINAL EM UM HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Aguardando aprovação do CEP;2022-10-15 23:35:00;2022-12-12 08:33:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;FATORES DE RISCO, CIRURGIAS ABDOMINAIS, COMPLICAÇÕES PÓS-OPERATÓRIAS, DOENÇAS INFLAMATÓRIAS INTESTINAIS, DOENÇA DE CROHN;Pacientes com doença inflamatória intestinal submetidos a procedimento cirúrgico;31.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;213.0;0.0;213.0;2023-01-01;2024-02-26;True;2023-01-01;2023-08-31;A identifica??o dos pacientes e a coleta de dados ser?o realizadas por meio de buscas em prontu?rios eletr?nicos a partir de base de dados do Departamento de Cirurgia Geral do HU-UFPI;
5614.0;USO DE UM CHECKLIST DE PREVENÇÃO DE PNEUMONIA ASSOCIADA À VENTILAÇÃO MECÂNICA – AVALIAÇÃO DAS MEDIDAS PREVENTIVAS EM UMA UNIDADE DE TERAPIA INTENSIVA;Em ajuste pelo pesquisador;2022-10-11 21:54:00;2022-11-11 10:47:00;HU-UFPI;Universidade Federal do Piauí - UFPI;Pesquisa Acadêmica;Mestrado;True;Pneumonia Associada à Ventilação Mecânica, Unidades de Terapia Intensiva, Ventiladores Mecânicos;Profissionais da UTI;80.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;2160.0;0.0;2160.0;2022-03-21;2024-03-28;True;2023-03-04;2023-08-31;Unidade de Terapia Intensiva;
5399.0;CARACTERÍSTICAS CLÍNICAS, COINFECÇÃO E DESFECHO DE PACIENTES COM A COVID-19;Em ajuste pelo pesquisador;2022-10-21 22:24:00;2022-11-11 10:11:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Doutorado;True;COVID-19, Infecções por Coronavírus, Infecção Hospitalar;Pacientes atendidos com a COVID-19;300.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Caso-controle;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;4275.0;1790.0;6065.0;2022-01-11;2024-06-30;True;2023-01-04;2023-07-31;No Aplicativo de Gest?o para Hospitais Universit?rios (AGHU);
2984.0;AVALIAÇÃO DA RESPOSTA AO TRATAMENTO DE PACIENTES COM NEFRITE LÚPICA PROLIFERATIVA EM RELAÇÃO AO INTERVALO DE ADMINISTRAÇÃO DE CICLOFOSFAMIDA EM UM HOSPITAL TERCIÁRIO;Projeto aprovado;2022-12-04 12:12:00;2022-11-11 10:01:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Intervalo para tratamento, Ciclofosfamida, Nefrite lúpica;Pacientes com nefrite lúpica;40.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema osteomuscular e do tecido conjuntivo.;False;;-;False;;Próprio pesquisador;;0.0;900.0;0.0;900.0;2022-04-13;2023-02-13;True;2022-01-06;2022-08-31;-;True
4734.0;EVOLUÇÃO DE IDOSOS COM INJÚRIA RENAL AGUDA INTERNADOS EM UNIDADE DE TERAPIA INTENSIVA DE HOSPITAL TERCIÁRIO;Projeto aprovado;2022-08-25 16:13:00;2022-11-11 10:01:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;cuidados intensivos, referencia ao nefrologista, mortalidade, injúria renal aguda;idosos internados na UTI HU-UFPI;250.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Coorte;Observacional/Epidemiológico;Doenças do aparelho geniturinário.;False;;-;False;;Próprio pesquisador;;0.0;2198.0;0.0;2198.0;2022-01-03;2024-02-29;True;2023-01-01;2023-04-30;Unidade de Regula??o Assistencial e Gest?o da Informa??o Assistencial;True
4981.0;CAPACIDADE FUNCIONAL DE MULHERES EM QUIMIOTERAPIA PALIATIVA POR NEOPLASIA MAMÁRIA EM HOSPITAL UNIVERSITÁRIO;Aguardando aprovação do CEP;2022-09-15 16:20:00;2022-08-11 11:19:00;HU-UFPI;Hospital Universitário da UFPI;Pesquisa Acadêmica;Residência;True;cuidados paliativos, enfermagem oncológica, cãncer;mulheres com câncer de mama;100.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;2647.65;0.0;2647.65;2022-04-07;2023-03-31;True;2022-01-12;2023-01-31;O estudo ser? desenvolvido com dados do setor ambulatorial de quimioterapia de um hospital universit?rio do nordeste do Brasil;
4282.0;MARCADORES INFLAMATÓRIOS E MAGNÉSIO SÉRICOS EM PACIENTES COM MIGRÂNEA - UM ESTUDO CASO-CONTROLE.;Aguardando aprovação do CEP;2022-07-19 11:35:00;2022-04-11 10:45:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUI;Pesquisa Acadêmica;Mestrado;True;Migrânea., Magnésio, Marcadores Inflamatórios.;Pacientes portadores de migrânea no ambulatório de neurologia do HU/UFPI;100.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Caso-controle;Observacional/Epidemiológico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;3210.0;3469.0;6679.0;2022-01-12;2024-02-29;True;2022-01-12;2023-08-31;ambulat?rio de neurologia do HU da UFPI;
5148.0;EFEITOS DA LASERTERAPIA NO CONTROLE DA RADIODERMATITE;Em ajuste pelo pesquisador;2022-09-30 13:09:00;2022-03-11 15:49:00;HU-UFPI;UNIVERSIDADE ESTADUAL DO PIAUÍ;Pesquisa Acadêmica;TCC de Especialização;True;Terapia com Luz de Baixa Intensidade, Estomaterapia, Radiodermatite;pacientes com neoplasia de mama e cabeça e pescoço em radioterapia;60.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Coorte;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;0.0;5300.0;5300.0;2022-01-08;2023-03-31;True;2022-01-11;2023-03-31;Unidade de Oncologia e radioterapia;
4924.0;AVALIAÇÃO DE MARGENS CIRÚRGICAS DE TUMORES DE PELE NÃO MELANOMA EM UM HOSPITAL UNIVERSITÁRIO;Aguardando aprovação do CEP;2022-12-09 17:37:00;2022-03-11 11:04:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;MARGENS CIRÚRGICAS, CÂNCER DE PELE, CBC, CEC, RECIDIVA;MÉDICOS DERMATOLOGISTAS, GENERALISTAS, CIRURGIÕES EM GERAL;200.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças da pele e do tecido subcutâneo.;False;;-;False;;Próprio pesquisador;;;;425.0;425.0;2022-01-07;2023-10-30;True;2023-01-01;2023-07-31;PRONTU?RIO ELETR?NICO DO AMBULAT??RIO DO HU-UFPI;
5046.0;PREVALÊNCIA DE CEFALEIA EM PACIENTES PORTADORES DE FIBROMIALGIA ATENDIDOS EM UM HOSPITAL UNIVERSITÁRIO;Aguardando aprovação do CEP;2022-09-21 14:25:00;2022-03-11 11:04:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;qualidade de vida, cefaleia, fibromialgia;A população de estudo será composta por pacientes que são acompanhados no ambulatório de Reumatologia do HU- UFPI com diagnóstico de fibromialgia.;133.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema osteomuscular e do tecido conjuntivo.;False;;-;False;;Próprio pesquisador;;0.0;0.0;4060.0;4060.0;2023-02-01;2023-06-30;True;2023-02-01;2023-06-30;A popula??o de estudo ser? composta por 133 pacientes que s?o acompanhados no ambulat?rio de Reumatologia do HU- UFPI devido ? fibromialgia.;
2689.0;ANÁLISE DO PERFIL DE CONSUMO DE ANTIMICROBIANOS ANTES E DUARANTE A PANDEMIA DA COVID-19 EM UM HOSPITAL UNIVERSITÁRIO DE ALTA COMPLEXIDADE;Projeto aprovado;2022-03-30 22:21:00;2022-10-10 14:28:00;HU-UFPI;(HI-UFPI) Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;False;Farmacoterapia, Saúde pública, Manejo de antimicrobianos;Indicadores de consumo médio mensal e anual de antimicrobianos padronizados no Hospital Universitário da Universidade Federal do Piauí (HU-UFPI).;30.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Descritiva transversal quali-quantitativa;-;False;;-;False;;Próprio pesquisador;;0.0;2164.0;0.0;2164.0;2022-11-04;2022-12-31;True;2022-04-15;2022-07-31;-;False
5183.0;SOFRIMENTO MENTAL ENTRE PROFISSIONAIS DA SAÚDE NO COMBATE A PANDEMIA DA COVID-19: PREVALÊNCIA E ESTRATÉGIAS EDUCATIVAS;Em ajuste pelo pesquisador;2022-04-10 22:36:00;2022-05-10 22:34:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Doutorado;True;Pessoal de Saúde, Depressão, Ansiedade, Estresse;PROFISSIONAIS DA ÁREA DA SAÚDE;244.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Códigos para propósitos especiais;False;;-;False;;Próprio pesquisador;;1000.0;4000.0;770.0;5770.0;2023-02-01;2023-09-30;True;2023-01-04;2023-06-30;UNIDADE DE TERAPIA INTENSINA E ENFERMARIAS.;
4901.0;ANÁLISE COMPARATIVA DE ACINESIA E ANALGESIA PÓS OPERATÓRIA DE BLOQUEIO OFTÁLMICO EM PACIENTES SUBMETIDOS A CIRURGIA DE CATARATA;Em ajuste pelo pesquisador;2022-09-09 19:34:00;2022-12-09 10:20:00;HU-UFPI;HU-UFPI HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Analgesia pós-opertória, Cirurgia catarata, Bloqueio oftálmico peribulbar;PACIENTES SUBMETIDOS A CIRURGIA DE CATARATA;108.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Ensaio clínico randomizado;Experimental/Clínico;Doenças do olho e anexos.;False;;-;False;;Próprio pesquisador;;0.0;2335.0;0.0;2335.0;2022-01-12;2023-10-31;True;2022-01-12;2023-06-30;CENTRO CIR?RGICO;
4886.0;CAPACIDADE FUNCIONAL DE MULHERES EM QUIMIOTERAPIA PALIATIVA POR NEOPLASIA MAMÁRIA EM HOSPITAL UNIVERSITÁRIO;Projeto inativo;2022-08-09 20:10:00;2022-08-09 20:12:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Desenvolvimento tecnológico;-;True;Câncer de Mama, Cuidados Paliativos, Enfermagem Oncológica;Mulheres em quimioterapia paliativa por neoplasia mamária;100.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;-;;;;;;;;;;;-;
4171.0;ANSIEDADE, DEPRESSÃO E RISCO DE SUICÍDIO ENTRE TRABALHADORES DA SAÚDE EM TEMPOS DE PANDEMIA DA COVID-19.;Projeto aprovado;2022-12-07 10:02:00;2022-08-09 09:49:00;HU-UFPI;Universidade Federal do Piauí-UFPI;Pesquisa de Mestrado;-;True;Prodissionais da Saúde, Saúde Mental, Covid-19;Trabalhadores da saúde do Hospital Universitário do HU-UFPI.;289.0;Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Transtornos mentais e comportamentais.;False;;-;False;;Próprio pesquisador;;0.0;0.0;3168.8;3168.8;2021-01-03;2022-12-31;True;2022-07-20;2022-09-20;?reas/Setores assistenciais e administrativos do HU-UFPI.;True
4814.0;MODELO DE PRESCRIÇÃO MÉDICA PARA TERAPIA EMPÍRICA ANTIMICROBIANA;Em cadastramento;2022-01-09 08:25:00;2022-01-09 08:37:00;HU-UFPI;Hospital Universitario - UFPI;Pesquisa Acadêmica;Residência;True;antimicrobianos, farmacia clinica, Resistencia microbiana, Stewardship program;Pacientes hospitalizados;1.0;Artigo, TCC residência;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;0.0;0.0;;2023-01-01;2023-12-31;True;2023-01-01;2023-12-31;Laborat?rio de analises Clinicas e unidade de Vigil?ncia em sa?de.;
383.0;Gameterapia para auxílio em tratamentos de reabilitação respiratória;Projeto aprovado;2021-01-06 09:20:00;2022-03-08 15:44:00;HU-UFPI;Universidade Federal do Piauí;Desenvolvimento tecnológico;Iniciação Científica;True;Gameterapia, Cardiopulmonar, Reabilitação;Poderão participar da pesquisa pessoas internadas no HU-UFPI, na faixa etária de 18 à 59 anos, que por livre e espontânea vontade aceite participar da pesquisa.;25.0;Artigo, Patente, Registro de Propriedade Intelectual, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Caso-controle;Experimental/Clínico;Doenças do aparelho respiratório.;False;;-;False;;Próprio pesquisador;;0.0;190.0;430.0;620.0;2022-01-04;2023-01-31;True;2022-01-06;2022-10-31;-;True
2905.0;GAMETERAPIA PARA AUXÍLIO EM TRATAMENTOS DE REABILITAÇÃO DOS MÚSCULOS DA MASTIGAÇÃO E MÍMICA FACIAL.;Projeto aprovado;2022-06-04 22:35:00;2022-03-08 15:44:00;HU-UFPI;Universidade Federal do Piauí;Desenvolvimento tecnológico;-;True;Reabilitação, Nervo Facial, Temporomandibular, Jogos de Vídeo;Poderão participar da pesquisa pessoas internadas no HU-UFPI, na faixa etária de 18 à 59 anos, que por livre e espontânea vontade aceite participar da pesquisa.;20.0;Artigo, Patente, Registro de Propriedade Intelectual, Relatório final do projeto, Resumo publicado em Anais;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Desenvolvimento/Avaliação;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;400.0;530.0;930.0;2022-01-05;2023-04-30;True;2022-01-08;2022-12-31;-;True
2954.0;Repercussões da Covid 19 sobre a Hanseníase no estado do Piauí;Projeto aprovado;2022-11-04 09:34:00;2022-12-07 15:38:00;HU-UFPI;HU UFPI;Pesquisa Acadêmica;Residência;False;Notificação, Incidencia, Hanseníase, COVID;Pacientes do estado do Piauí que foram notificadas com Hanseníase;3289290.0;TCC residência;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Retrospectivo;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;900.0;0.0;900.0;2022-01-15;2023-01-31;False;;;-;False
2405.0;PERFIL CLÍNICO-EPIDEMIOLÓGICO DOS PACIENTES COM TROMBOCITOPENIA IMUNE PRIMÁRIA TRATADOS NO HOSPITAL UNIVERSITÁRIO DO PIAUÍ;Projeto aprovado;2022-03-17 16:21:00;2022-11-07 13:09:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ - UFPI;Pesquisa Acadêmica;Residência;True;Púrpura Trombocitopênica, Autoimunidade, Corticosteroides, Esplenectomia, Imunoglobulinas;Pacientes com Diagnóstico de Trombocitopenia Imune Primária;200.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários.;False;;-;False;;Próprio pesquisador;;0.0;875.0;0.0;875.0;2022-03-17;2023-02-28;True;2022-01-05;2022-10-31;-;True
3111.0;ANÁLISE DAS NOTIFICAÇÕES DE VIOLÊNCIA DOMÉSTICA NO ESTADO DO PIAUÍ DURANTE A PANDEMIA DE COVID-19;Projeto aprovado;2022-04-19 13:27:00;2022-11-07 13:06:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;False;VIOLÊNCIA DOMÉSTICA, COVID-19, NOTIFICAÇÃO;notificações do DATASUS de violência doméstica no Piauí;9.038;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Causas externas de morbidade e de mortalidade.;False;;-;False;;Próprio pesquisador;;0.0;116.0;0.0;116.0;2022-01-03;2023-02-28;False;;;-;False
4124.0;ANSIEDADE, DEPRESSÃO E RISCO DE SUICÍDIO ENTRE TRABALHADORES DA SAÚDE EM TEMPOS DE PANDEMIA DA COVID-19;Projeto inativo;2022-08-07 13:55:00;2022-08-07 14:51:00;HU-UFPI;Universidade Federal do Piauí-UFPI;Pesquisa de Mestrado;-;True;Trabalhadores da Saúde, Saúde Mental, Covid-19;Trabalhadores da saúde do Hospital Universitário do HU-UFPI.;289.0;Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Transtornos mentais e comportamentais.;False;;-;False;;Próprio pesquisador;;0.0;0.0;3168.8;3168.8;2021-01-03;2022-12-31;True;2022-07-20;2022-09-20;Unidades/Setores Assistenciais e Administrativas do HU-UFPI;
4121.0;ANSIEDADE, DEPRESSÃO E RISCO DE SUICÍDIO ENTRE TRABALHADORES DA SAÚDE EM TEMPOS DE PANDEMIA DA COVID-19;Projeto inativo;2022-08-07 11:41:00;2022-08-07 12:56:00;HU-UFPI;Universidade Federal do Piauí-UFPI;Pesquisa de Mestrado;-;True;Covid-19, Trabalhadores da saúde, Saúde mental;Trabalhadores da saúde do Hospital Universitário do HU-UFPI.;289.0;Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Transtornos mentais e comportamentais.;False;;-;False;;Próprio pesquisador;;0.0;0.0;3168.8;3168.8;2021-01-03;2022-12-31;True;2022-07-20;2022-09-20;Unidades/setores assistenciais, ambulatorio e areas administrativas do HU-UFPI.;
3104.0;AVALIAÇÃO DA QUALIDADE EM COLONOSCOPIA E TAXA DE DETECÇÃO DE ADENOMAS EM HOSPITAL UNIVERSITÁRIO;Aguardando aprovação do CEP;2022-04-19 11:00:00;2022-07-07 14:35:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;COLONOSCOPIA, CÂNCER DE CÓLON, Pólipos do Colo;A população do estudo compreenderá todos os pacientes que serão submetidos a colonoscopia no HU-UFPI;72.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;1555.0;0.0;1555.0;2022-01-07;2022-10-10;True;2022-01-08;2022-05-10;-;
3593.0;COMPLICAÇÕES PÓS-OPERATÓRIAS EM PACIENTES SUBMETIDOS A CIRURGIA BARIÁTRICA E FATORES ASSOCIADOS;Aguardando aprovação do CEP;2022-05-28 12:21:00;2022-07-07 14:32:00;HU-UFPI;Hu ufpi;Pesquisa Acadêmica;Residência;True;Obesidade, Complicações pós-operatórias, CIRURGIA BARIÁTRICA;Todos os pacientes que forem submetidos a cirurgia bariátrica no Hospital Universitário -UFPI desde 2021 até agosto/2022;30.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Descritivo retrospectivo;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;260.0;6.0;0.6;266.6;2022-01-02;2022-10-22;True;2022-05-31;2022-06-30;SAME;
3191.0;NÍVEL DE CONHECIMENTO SOBRE GLAUCOMA PRIMÁRIO DE ÂNGULO ABERTO ENTRE ESTUDANTES DE MEDICINA DA UNIVERSIDADE FEDERAL DO PIAUÍ;Aguardando aprovação do CEP;2022-04-26 19:19:00;2022-06-07 14:21:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Glaucoma primário de ângulo aberto, Ensino, Estudantes de medicina;Estudantes de medicina da UFPI;120.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças do olho e anexos.;False;;-;False;;Próprio pesquisador;;0.0;0.0;895.4;895.4;2022-03-01;2022-12-30;True;2022-05-16;2022-08-31;-;
