codigo;titulo;estado_projeto;data_solicitacao;data_ultima_atualizacao;huf;instituicao_proponente;classificacao_institucional;pesquisa_academica;envolve_seres_humanos;palavras_chave;populacao_alvo;tamanho_amostra;produtos_esperados;formacao_academica;tipo_dados;curso_area_conhecimento;abordagem_pesquisa;delineamento_estudo;tipo_estudo;cid;eh_estudo_multicentrico;eh_coordenador;instituicao_coordenadora_estudo;eh_projeto_coparticipacao;outras_instituicoes_participantes;tipo_fomento;instituicao_fomento;valor_bolsas;valor_custeio;valor_capital;valor_total_projeto;data_inicio_previsao;data_fim_previsao;previsao_coleta_dados_huf;data_inicio_coleta_previsao;data_fim_coleta_previsao;local_coleta_dados;possui_aprovacao_comite_etica
3027.0;caracterização das reações transfusionais imediatas no hospital universitário do piauí;Aguardando aprovação do CEP;;2022-05-20 17:10:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;reação transfusional, imedita, epidemiologia, Piauí;Pacientes que apresentaram suspeita de reação transfusional imediata pelo uso de sangue e seus componentes no HU – UFPI no período de 1 de janeiro de 2017 a 1 de janeiro de 2022.;100.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Doenças do sangue e dos órgãos hematopoéticos e alguns transtornos imunitários.;False;;-;False;;Próprio pesquisador;;0.0;800.8;0.0;800.8;2022-05-15;2023-01-02;True;2022-01-06;2022-07-29;-;
3028.0;sofrimento mental em pacientes oncológicos paliativos tratados no hospital universitário hu-ufpi e seus cuidadores;Aguardando aprovação do CEP;;2022-05-20 17:10:00;HU-UFPI;Hospital Universitário HU-UFPI;Pesquisa Acadêmica;TCC de Especialização;True;oncológico, cuidados paliativos, sofrimento mental, saúde mental;Pacientes oncológicos paliativos e seus cuidadores;100.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Transtornos mentais e comportamentais.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-06;2022-12-15;True;2022-01-07;2022-10-31;-;
3030.0;saúde mental dos médicos residentes do hospital universitário da universidade federal do piauí (hu-ufpi);Aguardando aprovação do CEP;;2022-05-18 09:28:00;HU-UFPI;Hospital Universitário da UFPI;Pesquisa Acadêmica;TCC de Especialização;True;Saúde Mental, Residência, Médicos;Médicos Residentes do Hospital Universitário da UFPI;170.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Transtornos mentais e comportamentais.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-01;2023-01-02;True;2022-01-07;2022-10-31;-;
3032.0;perfil clínico e epidemiológico de pacientes com diagnóstico de migrânea atendidos no ambulatório de neurologia do hospital universitário da universidade federal do piauí;Projeto inativo;;2022-04-14 10:25:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;MIGRÂNEA, PERFIL, TRANSTORNOS DE MIGRÂNEA;224 PACIENTES ATENDIDOS NO AMBULATÓRIO DE NEUROLOGIA HU-UFPI;224.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;;;0.0;;2022-01-05;2022-12-31;True;2022-01-08;2022-10-31;-;
3038.0;correlação entre histologia e citologia de nódulos de tireóide realizadas em um hospital universitário;Projeto inativo;;2022-04-14 14:12:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Nódulo da Glândula Tireoide, Neoplasias da Glândula Tireoide, Biópsia por Agulha Fina;Pacientes que realizaram punção aspirativa por agulha fina no HU-UFPI;349.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;;0.0;0.0;;2022-04-14;2022-12-31;True;2022-01-09;2022-11-30;-;
3040.0;perfil clínico e epidemiológico de pacientes com diagnóstico de migrânea atendidos no ambulatório de neurologia do hospital universitário da universidade federal do piauí;Projeto aprovado;;2025-07-22 12:01:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;migrânea, perfil, Transtornos de migrânea;224 PACIENTES ATENDIDOS NO AMBULATÓRIO DE NEUROLOGIA HU-UFPI;224.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;;;0.0;;2022-01-05;2022-12-31;True;2022-01-08;2022-10-31;-;True
3098.0;efeitos da suplementação com probióticos sobre os parâmetros clínicos do trato gastrointestinal e qualidade de vida relacionada a constipação de pacientes com doença de parkinson;Projeto inativo;;2022-04-05 17:29:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Mestrado;True;Doença de Parkinson, Constipação Intestinal, Motilidade Gastrointestinal, Probióticos;Pacientes com Doença de Parkinson;40.0;Artigo, Dissertação;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Caso-controle;Experimental/Clínico;Doenças do sistema nervoso.;False;;-;False;;Próprio pesquisador;;0.0;;;;2022-01-06;2022-12-31;True;2022-01-06;2022-10-31;-;
3049.0;avaliação do conhecimento de médicos não oftalmologistas sobre o processo de doação de córnea;Projeto inativo;;2022-04-14 18:22:00;HU-UFPI;[HU-UFPI] Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;Doação de córnea, Questionário, Educação em saúde;médicos residentes e especialistas em clínica médica e cirurgia geral;121.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças do olho e anexos.;False;;-;False;;Próprio pesquisador;;0.0;283.24;0.0;283.24;2022-01-02;2023-02-28;True;2022-07-18;2022-10-31;-;
3050.0;análise do perfil e desfechos clínicos em pacientes submetidos a cirurgia cardíaca em um hospital universitário;Aguardando aprovação do CEP;;2022-05-19 09:37:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Terapia Intensiva, Perfil epidemiológico, Complicações pós-operatórias, Cirurgia cardíaca;Pacientes hospitalizados no HU-UFPI/EBSERH que realizaram cirurgia cardíaca nos anos 2020-2021;360.0;Dissertação;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do aparelho circulatório.;False;;-;False;;Próprio pesquisador;;0.0;0.0;;;2022-05-15;2022-09-30;True;2022-01-06;2022-09-15;-;
3053.0;perfil dos pacientes com nefrite lúpica submetidos à pulsoterapia no hospital universitário da universidade federal do piauí durante a pandemia de covid-19;Projeto aprovado;;2022-08-22 11:50:00;HU-UFPI;Hospital Universitario da Universidade Federal do Piaui;Pesquisa Acadêmica;Residência;True;pulsoterapia, nefrite lupica, lupus eritematoso sistemico;A população do estudo será composta por pacientes com diagnóstico de nefrite lúpica submetidos à pulsoterpia na enfermaria do HU-UFPI.;40.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças do sistema osteomuscular e do tecido conjuntivo.;False;;-;False;;Próprio pesquisador;;0.0;0.0;;;2022-01-07;2022-08-31;True;2022-01-07;2022-08-31;-;True
3055.0;correlação entre histologia e citologia de nódulos de tireóide realizadas em um hospital universitário;Aguardando aprovação do CEP;;2022-04-07 13:35:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;Residência;True;Biópsia por Agulha Fina, Neoplasias da Glândula Tireoide, Nódulo da Glândula Tireoide;Pacientes que realizaram punção aspirativa por agulha fina no HU-UFPI;349.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Observacional/Epidemiológico;Doenças endócrinas, nutricionais e metabólicas.;False;;-;False;;Próprio pesquisador;;0.0;0.0;;;2022-01-09;2022-12-31;True;2022-01-09;2022-11-30;-;
3056.0;desfecho de pacientes com colangite aguda no hospital universitário da universidade federal do piauí: um estudo de coorte;Aguardando aprovação do CEP;;2022-04-07 13:37:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;colangite, cpre, urgência, hu-ufpi;Pacientes adultos internados no HU-UFPI;40.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Coorte;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;190.0;0.0;190.0;2022-01-03;2022-10-31;True;2022-04-20;2022-08-31;UNIDADE DE CIRURGIA GERAL DO HU-UFPI;
3057.0;avaliação dos fatores prognósticos e análise de sobrevida dos pacientes com adenocarcinoma gástrico submetidos à gastrectomia no hospital universitário do piauí;Aguardando aprovação do CEP;;2022-05-18 09:28:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO HU-UFPI;Pesquisa Acadêmica;Residência;True;CÂNCER GÁSTRICO, GASTRECTOMIA, ADENOCARCINOMA GÁSTRICO;Pacientes com diagnóstico de adenocarcinoma gástrico submetidos a gastrectomia com intuito curativo entre os anos de Janeiro de 2016 até julho de 2022 em um Hospital Universitário;39.0;TCC residência;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Coorte;coorte retrospectiva;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;213.0;0.0;213.0;2022-01-07;2023-01-02;True;2022-01-07;2022-11-30;-;
3059.0;análise biomecânica do quadril humano saudável durante acomodação em redes de descanso para aplicação no contexto pós-operatório de artroplastia de quadril;Aguardando aprovação do CEP;;2022-04-07 13:35:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Artroplastia de Quadril, Descanso, Amplitude de Movimento Articular, Luxação do Quadril;Funcionários do HU-UFPI de 18 a 60 anos sem história de afecções do sistema músculo-esquelético relacionadas à coluna lombossacra, bacia, quadris e membros inferiores.;4.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Experimental;Experimental não-clínico;Doenças do sistema osteomuscular e do tecido conjuntivo.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-05;2022-12-16;False;;;-;
3061.0;uso de pessários como alternativa ao tratamento cirúrgico de prolapsos genitais;Em cadastramento;;2022-04-15 15:45:00;HU-UFPI;Jussara Maria Valentim Cavalcante Nunes;Pesquisa Acadêmica;Iniciação Científica;True;Pessário, Prolapso genital, Qualidade de vida;Mulheres diagnosticadas com prolapso genital;100.0;Artigo, Relatório final do projeto, Resumo publicado em Anais, TCC graduação;-;-;-;-;-;-;-;;;-;;;-;;;;;;;;;;;-;
3063.0;câncer de pâncreas: principais achados tomográficos, subtipos histológicos e desfechos clínicos;Aguardando aprovação do CEP;;2022-05-18 09:36:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;câncer de pâncreas, tomografia computadorizada, subtipos histológicos, desfechos clínicos;Pacientes adultos, maiores de 18 anos, de ambos os sexos, com prontuário e atendimento/internação médica no HU-UFPI com diagnóstico patológico definitivo de câncer da pâncreas.;100.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;;551.5;;551.5;2022-06-20;2023-02-17;True;2022-07-20;2022-08-31;-;
3068.0;correlação entre testes sanguíneos e a etiologia maligna da obstrução de vias biliares extra-hepáticas;Aguardando aprovação do CEP;;2022-05-20 16:04:00;HU-UFPI;HU-UFPI;Pesquisa Acadêmica;TCC de Especialização;True;Obstrução das Vias Biliares, Colestase, Neoplasias do Trato Biliar, Icterícia Obstrutiva;PACIENTES COM OBSTRUÇÃO EXTRA- HEPÁTICA DE VIAS BILIARES;300.0;Artigo, Resumo publicado em Anais, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;190.0;190.0;380.0;2022-01-01;2023-02-28;True;2022-01-05;2022-09-30;-;
3076.0;o uso do retalho microcirúrgico anterolateral da coxa em reconstrução pós-maxilectomia: série de casos do serviço de cirurgia plástica reconstrutora e microcirurgia do hospital universitário da universidade federal do piauí;Aguardando aprovação do CEP;;2022-05-20 17:10:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;Retalhos Cirúrgicos, Maxilectomia, Microcirurgia;Pacientes com necessidades de reconstruções complexas como nos casos de maxilectomia.;5.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Estudo de caso;Observacional/Epidemiológico;Lesões, envenenamentos e algumas outras conseqüências de causas externas.;False;;-;False;;Próprio pesquisador;;0.0;595.0;0.0;595.0;2022-01-02;2023-01-02;True;2022-01-07;2022-10-31;Prontu?rios;
3083.0;impactos do atraso da internação no tratamento dos pacientes idosos com fratura de quadril: estudo de caso no hospital universitário da universidade federal do piauí (hu-ufpi);Projeto aprovado;;2022-07-14 10:14:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Especialização;True;Saúde do idoso, Fratura em idosos, Fratura de Quadril.;Pacientes idosos com diagnostico de fratura de quadril internados no HU-UFPI para tratamento;30.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Lesões, envenenamentos e algumas outras conseqüências de causas externas.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-03;2023-02-28;True;2022-01-07;2022-09-30;-;True
3043.0;avaliação da acurácia na punção ecoendoscópica para o diagnóstico das lesões sólidas pancreáticas em hospital universitário;Aguardando aprovação do CEP;;2022-05-18 09:27:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Neoplasia de pâncreas, Punção aspirativa por agulha fina, Ecoendoscopia;Pacientes que realizaram ecoendoscopia com biópsia de lesões pancreáticas com componente sólido, no período de janeiro de 2015;79.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Retrospectivo;Observacional/Epidemiológico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;360.0;0.0;360.0;2022-01-06;2022-10-14;True;2022-06-06;2022-07-15;-;
4748.0;cateter central de inserção periférica: análise do uso em pacientes adultos hospitalizados;Em ajuste pelo pesquisador;;2022-08-29 08:36:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Graduação;True;Cuidados de Enfermagem, Cateterismo Venoso Central, Cateterismo Periférico;pacientes adultos, acima de 18 anos, que realizaram a inserção do PICC durante internação em um hospital público de ensino, no período de 01 de abril de 2021 à 01 de outubro de 2022;150.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Transversal analítico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-08-26;2023-09-29;True;2022-05-12;2023-01-20;Unidade de Oncologia;
4749.0;cateter central de inserção periférica: análise do uso em pacientes adultos hospitalizados;Aguardando aprovação do CEP;;2022-09-28 15:27:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;TCC de Graduação;True;Cateterismo Periférico, Cateterismo Venoso Central, Cuidados de Enfermagem;pacientes adultos, acima de 18 anos, que realizaram a inserção do PICC durante internação em um hospital público de ensino, no período de 01 de abril de 2021 à 01 de outubro de 2022;50.0;Artigo;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Transversal analítico;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-05-12;2023-04-28;True;2022-05-12;2023-01-27;Unidade de Oncologia;
4797.0;avaliação da reprodutibilidade e concordância intra e interobservadores da classificação ideal para fraturas de extremidade distal de rádio;Projeto aprovado;;2022-10-31 11:09:00;HU-UFPI;EBSERH;Pesquisa Acadêmica;Residência;True;Fraturas do Rádio, Classificação, Reprodutibilidade dos Testes;Pessoas acometidas por fraturas de extremidade distal do rádio;50.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Analítico;Desenvolvimento/Avaliação;Lesões, envenenamentos e algumas outras conseqüências de causas externas.;False;;-;False;;Próprio pesquisador;;;;;;2022-12-09;2023-02-28;True;2022-01-12;2022-12-30;Sistema eletronico de imagens do hospital;True
4814.0;modelo de prescrição médica para terapia empírica antimicrobiana;Em cadastramento;;2022-01-09 08:37:00;HU-UFPI;Hospital Universitario - UFPI;Pesquisa Acadêmica;Residência;True;antimicrobianos, farmacia clinica, Resistencia microbiana, Stewardship program;Pacientes hospitalizados;1.0;Artigo, TCC residência;Mestrado Profissional;Secundário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Algumas doenças infecciosas e parasitárias.;False;;-;False;;Próprio pesquisador;;0.0;0.0;0.0;;2023-01-01;2023-12-31;True;2023-01-01;2023-12-31;Laborat?rio de analises Clinicas e unidade de Vigil?ncia em sa?de.;
4825.0;repercussões psicológicas em pacientes acometidos por traumatismo raquimedular internados em uma uti geral;Aguardando aprovação do CEP;;2022-10-17 11:30:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UFPI;Pesquisa Acadêmica;Residência;True;Cuidados Intensivos, Traumatismo Raquimedular, Psicologia Hospitalar;PACIENTES ACOMETIDOS POR TRAUMATISMO RAQUIMEDULAR INTERNADOS EM UMA UTI GERAL E OS PSICÓLOGOS QUE ATUAM NA ASSISTÊNCIA PSICOLÓGICA EM CUIDADOS INTENSIVOS.;8.0;Artigo, Capítulo de livro, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;Causas externas de morbidade e de mortalidade.;False;;-;False;;Próprio pesquisador;;0.0;869.97;0.0;869.97;2022-09-26;2023-02-15;True;2022-09-27;2022-11-30;Unidade de Terapia Intensiva - Geral - do Hospital Universit?rio da UFPI.;
4852.0;perfil histopatológico das biópsias cutâneas realizadas no hospital universitário da universidade federal do piauí no período de janeiro a abril de 2023.;Aguardando aprovação do CEP;;2022-10-27 08:56:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Processos patológicos, Achados morfológicos e microscópicos, Doenças da pele e do tecido conjuntivo;Pacientes portadores de doença cutânea atendidos no laboratório de dermatologia e que venha a realizarem biópsias cutâneas;90.0;Relatório final do projeto;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Doenças da pele e do tecido subcutâneo.;False;;-;False;;Próprio pesquisador;;0.0;180.0;0.0;180.0;2023-01-01;2023-04-30;True;2023-01-01;2023-04-30;Laborat?rio de Patologia;
4871.0;avaliação dos efeitos da aplicação extra e intraoral do laser de baixa potência no pos-operatório de exodontia de terceiros molares: um estudo comparativo;Em ajuste pelo pesquisador;;2025-05-09 15:28:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUI;ESTUDO EXPERIMENTAL;-;True;Edema, Terceiro molar, Terapia a Laser;Pacientes que irão realizar exodontia de terceiro molar em mandíbula no HU UFPI;75.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;experimental;Experimental/Clínico;Doenças do aparelho digestivo.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-08;2023-02-15;True;2022-01-11;2023-01-02;setor 14 - unidade de cabe?a e pesco?o Unidade de pequenas cirurgias;True
4886.0;capacidade funcional de mulheres em quimioterapia paliativa por neoplasia mamária em hospital universitário;Projeto inativo;;2022-08-09 20:12:00;HU-UFPI;Hospital Universitário da Universidade Federal do Piauí;Desenvolvimento tecnológico;-;True;Câncer de Mama, Cuidados Paliativos, Enfermagem Oncológica;Mulheres em quimioterapia paliativa por neoplasia mamária;100.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;-;;;;;;;;;;;-;
4891.0;relação entre gravidade da coxartrose, anteversão e inclinação do componente acetabular em pacientes submetidos a artroplastia total do quadril no hu - ufpi;Projeto aprovado;;2022-10-27 13:21:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUI - HU - UFPI;Pesquisa Acadêmica;Residência;False;coxartrose, artroplastia total de quadril, anteversão acetabular, inclinação acetabular;pacientes com coxartrose primaria do quadril, submetidos a artroplastia total de quadril;20.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Qualitativa;Transversal;Desenvolvimento/Avaliação;Doenças do sistema osteomuscular e do tecido conjuntivo.;False;;-;False;;Próprio pesquisador;;1.0;1.0;;;2022-08-06;2023-12-14;True;2023-06-04;2023-06-15;setor de radiologia do hospital universitario.;False
4901.0;análise comparativa de acinesia e analgesia pós operatória de bloqueio oftálmico em pacientes submetidos a cirurgia de catarata;Em ajuste pelo pesquisador;;2022-12-09 10:20:00;HU-UFPI;HU-UFPI HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Analgesia pós-opertória, Cirurgia catarata, Bloqueio oftálmico peribulbar;PACIENTES SUBMETIDOS A CIRURGIA DE CATARATA;108.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Ensaio clínico randomizado;Experimental/Clínico;Doenças do olho e anexos.;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-01-12;2023-10-31;True;2022-01-12;2023-06-30;CENTRO CIR?RGICO;
4902.0;entraves à terapia medicamentosa em ambulatório de saúde mental do estado do piauí;Aguardando aprovação do CEP;;2022-11-28 14:38:00;HU-UFPI;Universidade Federal do Piauí;Pesquisa Acadêmica;Residência;True;Transtornos Mentais, Adesão à Medicação, Saúde mental;Pacientes atendidos no ambulatório de Psiquiatria do HU-UFPI;300.0;TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Transtornos mentais e comportamentais.;False;;-;False;;Próprio pesquisador;;0.0;950.0;0.0;950.0;2022-01-06;2024-02-29;True;2023-01-03;2023-03-31;Ambulatorio de Psiquiatria do HU-UFPI;
3588.0;processo de formação do serviço social em um programa de residência multiprofissional em saúde;Projeto aprovado;;2022-12-12 08:33:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ - HU-UFPI;Pesquisa Acadêmica;Residência;True;Residência em saúde, Serviço Social na saúde, Trabalho, Formação em saúde;"Assistentes sociais vinculadas a Unidade de Saúde Mental e ao Sost do Hu-UFPI; assistente sociais residentes egressas e atuais do Programa de Residência em Assistência";19.0;Artigo, TCC residência;Graduação;Primário;Ciências Sociais Aplicadas;Qualitativa;Pesquisa exploratória;Ciências Sociais e Humanas e Aplicadas em Saúde;Fatores que influenciam o estado de saúde e o contato com os serviços de saúde.;False;;-;False;;Próprio pesquisador;;;;;;2021-01-10;2023-02-28;True;2022-01-09;2022-11-30;Local da coleta: Servico Social da instituicao, vinculada a Unidade de Saude Mental, v?nculado ao Servico de Saude Ocupacional e Seguranca do Trabalho (Sost) e vinculado ao Programa de Residencia em Assistencia em Cuidados Intensivos;True
4927.0;perfil sociodemográfico dos indivíduos que cometeram suicídio no piauí antes e no decorrer da pandemia por covid-19, nos anos de 2011 a 2021;Projeto aprovado;;2022-09-22 09:01:00;HU-UFPI;Hospital Universitário HU-UFPI;Pesquisa Acadêmica;TCC de Especialização;False;depressão, suicídio, pandemia, COVID-19;Profissionais de saúde;28.0;TCC residência;Mestrado Profissional;Secundário;Ciências da Saúde;Quanti-qualitativa;Transversal;Observacional/Epidemiológico;Lesões, envenenamentos e algumas outras conseqüências de causas externas.;False;;-;False;;Próprio pesquisador;;0.0;675.0;0.0;675.0;2022-01-06;2023-01-12;False;;;-;False
4942.0;capacidade funcional de mulheres em quimioterapia paliativa por neoplasia mamária em hospital universitário;Em ajuste pelo pesquisador;;2022-09-14 10:23:00;HU-UFPI;EBSERH;Pesquisa Acadêmica;Residência;True;câncer de mama, oncologia, cuidados paliativos;mulheres com diagnóstico de neoplasia mamária que realizaram quimioterapia paliativa ambulatorial durante o ano de 2022.;100.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;;;;2022-04-07;2023-03-31;True;2022-01-12;2023-01-31;Unidade de Alta Complexidade em Oncologia do Hospital Universit?rio da Universidade Federal do Piau?;
4949.0;avaliação do escore de ressonância magnética o-rads para estratificação de risco de lesões anexais suspeitas para neoplasia maligna;Projeto aprovado;;2024-08-02 08:21:00;HU-UFPI;HOSPITAL UNIVERSITÁRIO DA UNIVERSIDADE FEDERAL DO PIAUÍ;Pesquisa Acadêmica;Residência;True;Neoplasia ovariana, Doença Anexial Maligna, Imagem de Ressonância Magnética;Mulheres atendidas no HU UFPI com suspeita de lesão anexial maligna;16.0;Artigo, TCC residência;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Ciências Sociais e Humanas e Aplicadas em Saúde;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;495.0;0.0;495.0;2022-01-12;2024-01-31;True;2022-01-12;2023-06-30;Setor de Imagem;True
4981.0;capacidade funcional de mulheres em quimioterapia paliativa por neoplasia mamária em hospital universitário;Aguardando aprovação do CEP;;2022-08-11 11:19:00;HU-UFPI;Hospital Universitário da UFPI;Pesquisa Acadêmica;Residência;True;cuidados paliativos, enfermagem oncológica, cãncer;mulheres com câncer de mama;100.0;Artigo;Mestrado Profissional;Primário;Ciências da Saúde;Quantitativa;Transversal;Observacional/Epidemiológico;Neoplasmas (tumores).;False;;-;False;;Próprio pesquisador;;0.0;;0.0;;2022-04-07;2023-03-31;True;2022-01-12;2023-01-31;O estudo ser? desenvolvido com dados do setor ambulatorial de quimioterapia de um hospital universit?rio do nordeste do Brasil;
4988.0;o trabalho do/a assistente social em equipe multidisciplinar de cuidados paliativos de um hospital universitário, em teresina – pi: um estudo sob a ótica dos profissionais de serviço social;Aguardando aprovação do CEP;;2022-10-17 11:21:00;HU-UFPI;UNIVERSIDADE FEDERAL DO PIAUÍ/ PROGRAMA DE PÓS GRADUAÇÃO EM POLÍTICAS PÚBLICAS;Pesquisa Acadêmica;Mestrado;True;cuidados paliativos em saúde, Equipe multidisciplinar, Processo de trabalho do assistente social;profissionais do Serviço Social, efetivos da EBSERH;6.0;Dissertação;Graduação;Primário;Ciências Sociais Aplicadas;Qualitativa;Transversal;ciências sociais aplicadas;Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte;False;;-;False;;Próprio pesquisador;;0.0;703.0;;;2022-09-16;2023-03-31;True;2022-01-12;2022-12-30;nos postos de interna??o: postos 02, 03 e 04 e na Unidade de Terapia Intensiva ? UTI.;
